"last_name, first_name","player_id","year","pa","k_percent","bb_percent","woba","xwoba","sweet_spot_percent","barrel_batted_rate","hard_hit_percent","avg_best_speed","avg_hyper_speed","whiff_percent","swing_percent"
"Tapia, Raimel",606132,2019,447,22.4,4.7,".307",".285",36.5,3.7,31.6,"96.957221534","92.526824862",26.8,58.8
"Aquino, Aristides",606157,2019,225,26.7,7.1,".360",".334",30.6,12.9,39,"100.625701972","94.373538652",35.5,55.7
"Hernández, Teoscar",606192,2019,464,33,9.7,".325",".312",30.6,11.7,42.3,"101.608146591","95.066922348",34.8,47.3
"Peraza, José",606299,2019,403,14.4,4.2,".272",".297",32.5,0.3,25.6,"95.370811987","91.732562691",16.7,54
"Marte, Ketel",606466,2019,628,13.7,8.4,".405",".375",34.6,9.3,40,"101.092484421","94.7158706",17.6,47.8
"Court, Ryan",606956,2019,25,44,4,".258",".291",46.2,15.4,30.8,"94.17738","92.903143846",36.2,42.7
"Greiner, Grayson",606988,2019,224,31.3,5.8,".242",".253",28.6,5.7,32.9,"98.218691714","93.160320432",32,46.2
"Haase, Eric",606992,2019,17,47.1,5.9,".155",".225",25,12.5,37.5,"98.7847825","93.50666625",47.2,52.9
"Nimmo, Brandon",607043,2019,254,28,18.1,".340",".331",35.6,6.8,35.6,"99.24699","93.762587364",27.5,40.8
"Peterson, Jace",607054,2019,108,22.2,5.6,".258",".293",37.7,3.9,26,"96.612149737","92.52345",30.4,46.6
"Fedde, Erick",607200,2019,20,30,0,".116",".172",14.3,0,14.3,"90.034066","90.460236667",18.2,47.8
"Turner, Trea",607208,2019,569,19.9,7.6,".356",".339",29.8,6.8,42,"101.230091659","94.839620073",23.4,46.9
"Reed, AJ",607223,2019,49,42.9,8.2,".185",".202",20.8,8.3,33.3,"97.338569167","92.703930833",38.5,46.4
"Taylor, Beau",607333,2019,30,23.3,13.3,".303",".397",38.9,11.1,50,"99.181525556","93.851845556",26.3,42.5
"Smith, Kevan",607345,2019,211,17.5,7.6,".305",".348",37.4,6.5,41.8,"99.40006987","93.932446078",19.3,44.8
"Beaty, Matt",607461,2019,268,12.3,6.3,".324",".319",28.2,5.1,40.5,"100.338583704","94.373558279",18,46.2
"Blandino, Alex",607468,2019,50,28,20,".352",".338",41.7,4.2,33.3,"99.683399167","93.841699583",17.9,30
"Freeland, Kyle",607536,2019,31,48.4,9.7,".147",".146",7.7,0,30.8,"100.174196667","95.50365",38.8,42.2
"Pillar, Kevin",607680,2019,645,13.8,2.8,".298",".300",33.1,4.9,30.8,"98.016751985","93.018091033",17.8,58.9
"Stallings, Jacob",607732,2019,210,19,7.6,".297",".316",28.3,5.9,37.8,"98.303555135","93.351015714",25.4,50.7
"Travis, Sam",607752,2019,157,22.9,7,".273",".285",27.5,7.3,40.4,"100.791608545","94.488310092",22.2,52.6
"Williamson, Mac",607776,2019,144,30.6,9.7,".230",".266",28.6,3.6,33.7,"98.014246905","93.075641807",34,46.8
"Ramírez, José",608070,2019,542,13.7,9.6,".334",".342",32.6,6.3,35.7,"98.625705777","93.428589029",14.6,42.5
"Bregman, Alex",608324,2019,690,12,17.2,".418",".373",35.5,4.8,38,"98.440477393","93.337376731",14.3,35.1
"Fried, Max",608331,2019,65,24.6,7.7,".236",".249",22.7,0,29.5,"96.34027","92.277061538",18.3,43.3
"Gallo, Joey",608336,2019,297,38.4,17.5,".401",".395",34.9,26.4,53.1,"107.288990484","98.537980565",41.6,40.8
"Green, Zach",608339,2019,16,37.5,12.5,".217",".226",25,0,25,"98.3615875","93.6471025",50,42.4
"Kelly, Carson",608348,2019,365,21.6,13.2,".339",".340",39.8,8.5,40.4,"99.326221441","93.845580894",23.3,41.9
"Russell, Addison",608365,2019,241,24.1,8.3,".297",".288",33.1,6.9,28.1,"96.87826481","92.443759051",30.2,48.7
"Seager, Corey",608369,2019,541,18.1,8.1,".340",".331",35.2,7.3,38.2,"98.778797128","93.502181872",25.7,51.1
"Wacha, Michael",608379,2019,39,53.8,0,".155",".088",16.7,0,16.7,"91.820245714","91.05298",34.7,32.7
"Williams, Nick",608384,2019,112,38.4,3.6,".193",".270",41.3,6.3,30.2,"99.189958125","93.698076349",28.6,53
"Winker, Jesse",608385,2019,384,15.6,9.9,".351",".346",32,4.3,41.1,"99.735411111","94.073450967",18.1,44.3
"Lugo, Dawel",608475,2019,288,20.5,2.8,".272",".287",37.2,4.6,36.7,"98.17526367","93.11062078",21.3,54.8
"Márquez, Germán",608566,2019,58,24.1,0,".242",".203",27.3,2.3,13.6,"92.729277333","90.692587667",28.4,67.7
"Mazara, Nomar",608577,2019,469,23,6,".327",".338",33.9,10.7,39.3,"101.041745155","94.634283789",27.2,50.7
"Murphy, Tom",608596,2019,281,31,6.8,".355",".299",32.2,10.9,44.8,"100.979318161","94.820561092",30.7,44.9
"Guzmán, Ronald",608597,2019,295,29.5,10.8,".306",".327",36.4,8.7,36.5,"98.840543765","93.420968824",32.6,49.3
"Jankowski, Travis",608671,2019,24,16.7,8.3,".202",".166",11.1,0,5.9,"86.21972375","88.60655375",13.9,41.4
"Mayfield, Jack",608686,2019,65,24.6,1.5,".204",".193",29.2,4.2,20.8,"94.96307125","91.499171667",26.9,54.6
"Plawecki, Kevin",608700,2019,174,17.8,6.9,".273",".284",26.6,4.7,32,"96.788279688","92.435971969",19.1,46.6
"Stamets, Eric",608715,2019,48,50,10.4,".118",".186",36.8,5.3,21.1,"94.903665556","91.451832778",41.9,48.4
"Voth, Austin",608723,2019,10,30,0,".097",".212",57.1,0,0,"90.349653333","89.670132",33.3,55.6
"Mondesi, Adalberto",609275,2019,443,29.8,4.3,".298",".283",31.2,8.6,34,"98.586377622","93.416701224",37.9,58.1
"Andujar, Miguel",609280,2019,49,22.4,2,".121",".192",16.2,0,24.3,"93.546043684","91.336493514",30.9,53.7
"Cordero, Franchy",614173,2019,20,35,20,".373",".344",44.4,0,33.3,"97.9313375","93.0785375",37.8,42.9
"Reyes, Franmil",614177,2019,548,28.5,8.6,".338",".359",33.3,14.8,51,"103.847694162","96.604159768",36.5,51.5
"Quantrill, Cal",615698,2019,30,20,3.3,".093",".138",8.7,0,4.3,"87.01133125","89.066659333",23.3,54.1
"Barreto, Franklin",620439,2019,58,39.7,1.7,".166",".210",29.4,11.8,35.3,"99.125072941","93.740435152",40.7,47.7
"Torrens, Luis",620443,2019,16,37.5,12.5,".271",".303",50,12.5,50,"99.969685","93.9848425",34.6,41.9
"Urena, Richard",620446,2019,80,28.7,2.5,".258",".232",27.8,0,29.6,"95.654906","91.827453",31.7,62.3
"Robertson, Daniel",621002,2019,237,24.9,10.1,".275",".279",25,1.4,33.8,"97.353057432","92.728106939",22.9,45.6
"Lopes, Tim",621005,2019,128,22.7,11.7,".318",".283",39.8,3.6,24.1,"95.040932857","91.572811205",28,46.4
"Martin Jr., Richie",621006,2019,309,26.9,4.5,".252",".245",29.6,2.4,25.2,"95.198605361","91.717593316",28.6,53.8
"Swanson, Dansby",621020,2019,545,22.8,9.4,".317",".350",36.7,10.1,41.6,"99.797419121","94.192917747",27.6,45.9
"Newman, Kevin",621028,2019,531,11.7,5.3,".339",".303",33.4,2.1,24.8,"94.991693333","91.524680704",13.9,51
"Taylor, Chris",621035,2019,414,27.8,8.9,".331",".299",39.1,5.4,32.3,"97.5218724","92.78720241",31.5,49.8
"Correa, Carlos",621043,2019,321,23.4,10.9,".380",".389",36.4,12.9,42,"102.4206864","95.299037538",24.8,44.3
"Eflin, Zach",621107,2019,52,51.9,0,".146",".154",24,0,16,"93.422397","90.972464",48.1,58.9
"Buehler, Walker",621111,2019,66,50,6.1,".130",".158",20.7,3.4,31,"97.315063077","92.8452016",43.8,42.2
"Mills, Alec",621219,2019,12,50,0,".072",".065",33.3,0,0,"89.72224","89.109756667",62.5,47.1
"Dahl, David",621311,2019,413,26.6,6.8,".364",".341",41,10.3,39.5,"98.77328291","93.506315299",30.9,52.1
"Strahm, Matt",621381,2019,27,44.4,7.4,".317",".286",46.2,0,46.2,"98.904224","96.277417778",36.2,47.5
"Phillips, Brett",621433,2019,79,29.1,12.7,".228",".234",21.7,4.3,23.9,"96.160694545","92.192614186",30.6,45.7
"Taylor, Tyrone",621438,2019,12,8.3,8.3,".465",".317",11.1,0,11.1,"86.940808","89.669256667",12.5,37.2
"Buxton, Byron",621439,2019,295,23.1,6.4,".340",".305",32.5,7.8,38.7,"101.025778218","94.668611931",29.1,54.4
"Brinson, Lewis",621446,2019,248,29.8,5.2,".205",".246",25.8,3.9,32.9,"98.122297237","93.07441625",32.8,52.7
"Bolt, Skye",621450,2019,11,27.3,9.1,".173",".311",57.1,14.3,14.3,"91.3232575","90.627575714",29.4,40.5
"Duggar, Steven",621453,2019,281,27.8,5.7,".265",".265",35.5,4.3,32.8,"96.971647143","92.488956209",26.5,47.3
"Rios, Edwin",621458,2019,56,37.5,16.1,".413",".406",50,26.9,65.4,"105.16306","98.632828846",33.3,44.5
"Stewart, DJ",621466,2019,142,18.3,9.9,".299",".306",26.7,6.9,34.7,"99.2830548","93.720559899",26.2,47.7
"Ward, Taylor",621493,2019,48,47.9,12.5,".275",".269",47.4,10.5,52.6,"100.294847","94.77729",41.7,40.6
"Nido, Tomás",621512,2019,144,25.7,4.9,".227",".239",23,5,30.9,"97.144497292","92.632373895",36.1,59.9
"Stewart, Christin",621514,2019,416,24.8,8.2,".294",".321",37.5,7.4,33.8,"98.092919706","93.047032353",28.5,48.8
"Bemboom, Anthony",621532,2019,56,37.5,1.8,".149",".156",17.6,2.9,20.6,"93.536069375","91.2189175",34.3,48.9
"Wisdom, Patrick",621550,2019,28,53.6,3.6,".167",".179",41.7,0,50,"99.535583333","95.111395455",29,52.5
"Moroff, Max",621559,2019,35,45.7,5.7,".185",".217",35.3,5.9,35.3,"100.42399625","94.626131333",44.1,48.9
"Wendle, Joey",621563,2019,263,17.9,5.3,".275",".294",31.4,1.5,32.5,"97.049603299","92.53253201",20.1,47.1
"Olson, Matt",621566,2019,547,25.2,9.3,".368",".388",36.1,14.5,50.4,"103.334092275","96.341713994",28.1,45.4
"Dean, Austin",621573,2019,189,24.9,4.8,".276",".297",33.8,6,39.1,"99.662226667","93.900228485",21.9,49.8
"Shaw, Chris",622046,2019,20,40,10,".113",".187",20,0,40,"99.949042","95.108913",48.9,55.3
"Young, Alex",622065,2019,25,72,0,".035",".040",0,0,14.3,"83.016085","89.14973",51.3,34.2
"Wood, Alex",622072,2019,12,41.7,0,".193",".175",28.6,0,14.3,"95.721255","93.147503333",5.9,43.6
"Duffy, Matt",622110,2019,169,17.2,11.2,".299",".311",27.7,1.7,33.6,"97.2121725","92.712751345",18.9,39.4
"Muñoz, Yairo",622168,2019,181,20.4,3.9,".281",".245",27.9,1.5,25,"95.214838824","91.634442593",27.2,60.1
"Walton, Donovan",622268,2019,19,26.3,15.8,".246",".265",27.3,0,18.2,"95.33566","91.66783",34.8,54.1
"Castillo, Luis",622491,2019,66,48.5,0,".090",".107",20.6,0,6.3,"89.2942525","89.669971304",34.4,64.2
"Margot, Manuel",622534,2019,441,20,8.6,".296",".276",28.4,3.5,34.8,"98.690901438","93.386922131",23,43.9
"Reyes, Pablo",622569,2019,157,22.9,8.3,".260",".241",24.3,3.7,29.2,"97.382838868","92.770446571",23,45
"Senzatela, Antonio",622608,2019,46,52.2,2.2,".038",".071",9.5,0,19,"95.44196","92.007209231",40.9,58.9
"Camargo, Johan",622666,2019,248,17.3,6,".279",".284",33.7,3.7,31.6,"97.769489895","92.914069947",25,54.6
"Reyes, Victor",622682,2019,292,21.9,4.8,".325",".290",38.3,1.9,31.8,"97.168320571","92.630534019",20.7,51.7
"Hernández, Elieser",622694,2019,24,41.7,4.2,".078",".080",7.7,0,15.4,"90.26611","90.520585556",37,60
"Heineman, Tyler",623168,2019,12,33.3,0,".366",".226",62.5,0,25,"88.7468375","90.676175714",30.8,55.3
"Mejias-Brean, Seth",623180,2019,33,27.3,9.1,".333",".294",33.3,9.5,38.1,"99.675016364","94.200867619",32.8,43.9
"Velazquez, Andrew",623205,2019,24,54.2,4.2,".130",".161",30,0,50,"100.83387","94.416935",37.7,55
"Bishop, Braden",623323,2019,60,35,5,".124",".176",19.4,0,13.9,"93.832196111","91.016870286",30.4,46.4
"Bote, David",623520,2019,356,26.1,12.4,".336",".316",34.9,5.7,36.3,"100.603479623","94.365111557",32.5,45.7
"Ramírez, Harold",623912,2019,446,20.4,4,".308",".301",29,6.3,34.7,"99.716576687","93.90759577",25.7,54.2
"Santander, Anthony",623993,2019,405,21.2,4.7,".321",".319",31.2,7.7,36.6,"100.631026419","94.428867399",21.1,52
"Lin, Tzu-Wei",624407,2019,22,27.3,9.1,".252",".168",7.1,0,14.3,"91.458454286","90.086726429",25.6,53.8
"Alonso, Pete",624413,2019,693,26.4,10.4,".384",".380",36.9,15.8,42.7,"103.52161466","95.867841481",28,46.6
"Arroyo, Christian",624414,2019,57,31.6,8.8,".296",".290",27.3,6.1,24.2,"96.27608","92.261345938",31.7,53.2
"Biggio, Cavan",624415,2019,430,28.6,16.5,".343",".346",44.2,9,39.9,"97.95095069","93.214258578",26.1,36.1
"Conforto, Michael",624424,2019,648,23,13,".358",".371",35.8,11.9,39.2,"100.0477863","94.1312909",27.1,45.8
"Frazier, Adam",624428,2019,608,12.3,6.6,".320",".318",36.4,1.9,28.3,"96.108033475","92.07951087",15.6,48.1
"Trevino, Jose",624431,2019,126,21.4,2.4,".274",".258",29.2,2.1,35.4,"98.008592708","93.056973158",22.7,48.6
"McGuire, Reese",624512,2019,105,17.1,6.7,".364",".293",40.5,3.8,24.1,"95.264622051","91.647303718",21.6,52.7
"Nuñez, Dom",624513,2019,43,39.5,7,".264",".201",26.1,8.7,26.1,"95.171513333","91.802983043",27.5,34.7
"Puig, Yasiel",624577,2019,611,21.8,7.2,".330",".328",30,9.2,39.1,"100.971591932","94.613191138",28.2,52.6
"Soler, Jorge",624585,2019,679,26.2,10.8,".378",".396",34.7,16.9,50.1,"104.405603365","96.703293759",32.5,44.1
"Sosa, Edmundo",624641,2019,10,20,10,".315",".401",16.7,0,50,"101.859963333","94.929981667",21.4,53.8
"Mejia, Erick",625510,2019,27,25.9,14.8,".276",".205",18.8,0,0,"85.95431875","88.40960125",28.8,49.6
"Maeda, Kenta",628317,2019,61,21.3,0,".232",".210",16.7,0,8.3,"89.953238235","89.755822353",18.3,61.9
"Heredia, Guillermo",628338,2019,231,26,7.8,".291",".298",32.7,2.7,34.7,"97.379718889","92.699987986",27.4,48
"Kang, Jung Ho",628356,2019,185,32.4,5.9,".256",".294",32.7,11.5,46,"102.297290877","95.708110619",35.9,48.4
"Urías, Julio",628711,2019,18,22.2,5.6,".254",".189",15.4,0,0,"91.266823333","89.727873333",16.1,47
"Ervin, Phillip",640447,2019,260,24.2,6.9,".334",".301",37.1,4.6,31.1,"96.967515714","92.540978084",28.3,47.8
"Frazier, Clint",640449,2019,246,28.5,6.5,".333",".319",37.3,10.8,36.1,"99.326073671","93.755365823",32.7,44.2
"Meadows, Austin",640457,2019,591,22.2,9.1,".380",".375",38.1,12.5,42.9,"101.27902925","94.853411479",23.5,42.2
"Mercado, Óscar",640458,2019,482,17.4,5.8,".321",".308",33.4,4.1,34.2,"97.887426023","92.995281966",23.4,51.5
"Peterson, Dustin",640460,2019,47,29.8,4.3,".259",".216",23.3,3.3,36.7,"98.257835333","93.18784",25.7,55.9
"Pinder, Chad",640461,2019,370,23.8,5.4,".298",".319",31.9,8.2,44.4,"101.395071129","95.038595911",25.7,51.8
"López, Pablo",641154,2019,36,52.8,0,".169",".173",35.3,5.9,23.5,"98.738554286","93.754477857",51.8,61.5
"Anderson, Shaun",641312,2019,28,67.9,0,".108",".111",12.5,12.5,12.5,"96.323656667","92.161828333",42.4,55.1
"Anderson, Tim",641313,2019,518,21,2.9,".363",".321",37.6,5.1,37.6,"98.353274592","93.322923632",24.5,58.6
"Bauers, Jake",641343,2019,423,27.2,10.6,".296",".293",31.9,5,33.1,"98.048297907","93.059068716",24.4,42.1
"Bellinger, Cody",641355,2019,661,16.3,14.4,".414",".430",39.6,12.7,45.9,"101.221347768","94.966274787",23.5,44.6
"Calhoun, Willie",641432,2019,337,15.7,6.8,".351",".323",35.3,6.2,40.7,"99.712949922","93.943274729",15.9,49.3
"Collins, Zack",641470,2019,102,38.2,13.7,".285",".320",42.6,14.9,53.2,"101.022670417","94.95243",37.3,40.8
"Cordell, Ryan",641477,2019,247,27.9,7.7,".279",".273",25.6,6.4,32.1,"98.663495342","93.444229041",31.4,49
"Crawford, J.P.",641487,2019,396,21,10.9,".296",".292",34.7,3.4,24.8,"95.368146183","91.765717405",21,43.3
"Davis, Jonathan",641505,2019,95,25.3,5.3,".240",".305",34.4,3.3,23,"95.271639655","91.686830172",23.7,44.9
"Demeritte, Travis",641513,2019,186,33.9,7.5,".272",".280",28.7,3.7,46.3,"101.067855741","95.049688692",35.1,46.2
"Dixon, Brandon",641525,2019,420,32.4,5,".303",".308",39,11.2,41.3,"100.547458308","94.423777606",35.5,51.9
"Dozier, Hunter",641531,2019,586,25.3,9.4,".360",".338",35.8,10,42.9,"102.015977632","95.204411763",27,44.7
"Engel, Adam",641553,2019,248,31.5,5.6,".296",".280",33.3,5.3,30,"97.680187465","92.852139789",31.9,50.7
"Fraley, Jake",641584,2019,41,34.1,0,".162",".152",26.9,3.8,15.4,"92.641129231","90.514034231",27.1,51.8
"Garver, Mitch",641598,2019,359,24.2,11.4,".404",".382",33.6,15.5,50,"101.425326814","95.198410664",24,35
"Guillorme, Luis",641645,2019,70,20,10,".299",".303",32.7,6.1,26.5,"95.879509565","91.968549783",19.3,39.3
"Hampson, Garrett",641658,2019,327,26.9,7.3,".292",".265",30.2,3.7,26.2,"96.269536931","92.153434307",22.9,40.5
"Hermosillo, Michael",641684,2019,46,41.3,10.9,".254",".274",27.8,0,55.6,"101.223671111","95.780093529",43,43.3
"Hudson, Dakota",641712,2019,59,40.7,0,".081",".124",14.7,0,11.8,"91.9778525","90.380299583",29.7,53.2
"Keller, Brad",641745,2019,10,50,10,".173",".187",25,0,0,"87.74659","88.668596667",13.3,46.9
"Lauer, Eric",641778,2019,48,47.9,2.1,".119",".153",30.4,4.3,13,"93.485398889","91.094984706",31.6,48.2
"Lewis, Kyle",641786,2019,75,38.7,4,".357",".356",41.9,23.3,46.5,"101.344782727","94.978242791",39,47.9
"Locastro, Tim",641796,2019,250,17.6,5.6,".314",".295",28.8,1.2,19.4,"93.938776867","91.183691867",21.2,45.1
"Mahle, Tyler",641816,2019,41,46.3,2.4,".104",".094",4.8,0,19,"96.677195714","92.338597857",35.7,49.6
"Mancini III, Trey",641820,2019,679,21.1,9.3,".373",".362",36.4,10.3,42.7,"101.635240474","95.06039847",26.9,48.1
"Martin, Jason",641829,2019,40,25,10,".282",".354",23.1,7.7,50,"101.249299231","95.4137",24.7,44.5
"McKinney, Billy",641856,2019,276,26.4,6.9,".291",".278",31.3,6.6,31.9,"97.528593667","92.792045531",26.3,46.4
"McMahon, Ryan",641857,2019,539,29.7,10.4,".330",".325",36.6,9,48,"102.348495723","95.712813868",32.4,49.6
"Miller, Ian",641878,2019,17,17.6,0,".174",".246",28.6,0,28.6,"94.339697143","91.169848571",26.8,55.4
"Neuse, Sheldon",641914,2019,61,31.1,6.6,".262",".296",36.8,5.3,47.4,"100.69483","94.744973947",29.8,47.7
"O'Neill, Tyler",641933,2019,151,35.1,6.6,".308",".275",29.5,6.8,37.2,"99.844076047","94.032528372",41.4,51.1
"Sisco, Chance",642082,2019,198,30.8,11.1,".319",".333",37.7,10.4,39.6,"98.323231887","93.573763333",29.5,43.4
"Smith, Dominic",642086,2019,197,22.3,9.6,".368",".322",36.8,7.5,34.8,"97.912940758","93.028654504",25.8,49
"Tellez, Rowdy",642133,2019,409,28.4,7.1,".308",".335",37,13.2,41.6,"101.864006047","95.125615798",31.3,49.1
"Thaiss, Matt",642136,2019,164,31.7,10.4,".303",".283",34.7,6.3,43.2,"99.557187234","94.11424234",33,45.1
"Valaika, Pat",642162,2019,86,39.5,8.1,".248",".224",31.1,4.4,31.1,"98.575417826","93.544341111",40.4,55.3
"VanMeter, Josh",642165,2019,260,21.5,11.2,".316",".325",37,4,38.1,"98.908482262","93.627792814",22.4,39.8
"Wade, Tyler",642180,2019,108,25.9,10.2,".303",".269",27.9,5.9,27.9,"95.875528438","92.008152698",26.6,48.5
"Wong, Kean",642221,2019,18,33.3,0,".145",".205",16.7,0,25,"93.081765","90.911606364",27.5,47.6
"Mejía, Francisco",642336,2019,244,23,5.3,".317",".276",31.6,4.7,29.8,"97.776759176","92.994198521",25.6,56.7
"Sierra, Magneuris",642423,2019,42,16.7,4.8,".347",".230",24.2,0,27.3,"97.307781333","92.867898276",13.8,58.8
"Peralta, Freddy",642547,2019,16,37.5,0,".116",".130",40,0,10,"83.716748","89.281807778",50,48
"Agrazal, Dario",642607,2019,24,37.5,0,".076",".119",13.3,0,40,"97.498362857","93.222372308",27.5,57.1
"Rosario, Amed",642708,2019,655,18.9,4.7,".318",".317",35,4.2,39.5,"98.795593821","93.60288",24.2,52
"Adames, Willy",642715,2019,584,26.2,7.9,".313",".320",36.1,8.4,35.6,"99.072984309","93.592578431",27.3,47
"Gutiérrez, Kelvin",642721,2019,79,30.4,6.3,".284",".253",26,4,42,"100.7283524","94.5646506",32.1,43.6
"Estrada, Thairo",642731,2019,69,21.7,4.3,".308",".301",28,4,40,"98.8735332","93.847425918",25,49.3
"Leyba, Domingo",642736,2019,30,30,13.3,".340",".286",47.1,0,23.5,"93.045897778","91.225428235",29.7,51.6
"Wynns, Austin",642851,2019,74,18.9,4.1,".226",".254",24.6,1.8,22.8,"96.343870357","92.264630545",22.7,47.1
"Benintendi, Andrew",643217,2019,615,22.8,9.6,".330",".338",40.1,8.1,37.7,"98.241980591","93.339900444",25.2,51.4
"Brault, Steven",643230,2019,50,16,2,".332",".298",29.3,2.4,24.4,"94.358668824","91.566460588",22,60.7
"Cooper, Garrett",643265,2019,421,26.1,7.8,".337",".345",33.7,9.5,40.3,"101.240205","94.656264816",23.4,48.4
"Dubón, Mauricio",643289,2019,111,18,4.5,".312",".277",36,2.3,19.8,"95.40132814","91.709446047",20.6,56.9
"Godley, Zack",643327,2019,23,43.5,13,".213",".191",40,0,10,"88.6477125","89.29218125",51.3,46.4
"Jansen, Danny",643376,2019,384,20.6,8.1,".275",".312",31.9,5.9,40,"99.29700837","93.780262862",20.4,47.1
"Kemp, Tony",643393,2019,279,16.8,8.2,".285",".258",27.6,1.5,15.7,"93.517128737","90.776784603",19,46.6
"Kiner-Falefa, Isiah",643396,2019,222,22.1,6.3,".272",".263",29.7,1.3,33.5,"96.966178831","92.619608506",18.9,43
"Long Jr., Shed",643418,2019,168,23.8,9.5,".333",".270",28.6,6.3,36.7,"98.160977818","93.143172569",27.1,45.2
"McBroom, Ryan",643436,2019,83,30.1,8.4,".318",".325",38,8,36,"99.3546104","93.6846102",25.5,42.3
"McNeil, Jeff",643446,2019,567,13.2,6.2,".384",".350",34.2,4.8,36.7,"98.062735349","93.296269953",19.9,60.1
"Schwindel, Frank",643524,2019,15,13.3,0,".058",".170",15.4,0,23.1,"95.675701429","92.278371538",13.8,59.2
"Tauchman, Mike",643565,2019,296,24,11.5,".364",".322",39.5,6.3,38.9,"98.579674105","93.583860476",21.8,43.2
"White, Tyler",643603,2019,279,28,12.9,".274",".273",30.9,3.6,30.4,"96.349605679","92.201128944",23.6,41.4
"Chang, Yu",644374,2019,84,26.2,13.1,".254",".299",25.5,5.9,31.4,"98.666300385","93.522538235",25.6,47.6
"Alcantara, Sandy",645261,2019,63,73,1.6,".102",".079",33.3,6.7,20,"93.324023333","92.057083636",59.6,44.4
"Albies, Ozzie",645277,2019,702,16,7.7,".354",".346",36.8,6.6,34,"98.232348151","93.247307887",22.9,55.6
"Robles, Victor",645302,2019,617,22.7,5.7,".317",".294",34.5,4.8,23,"94.905795816","91.739895663",23.5,49.9
"Ford, Mike",645801,2019,163,17.2,10.4,".372",".358",36.5,9.6,45.2,"101.055283103","94.890394609",22.1,40
"Devers, Rafael",646240,2019,702,17,6.8,".377",".367",33.1,9,48.5,"103.293569886","96.084697628",24,55
"Naylor, Josh",647304,2019,279,22.9,9,".306",".298",30,6.3,36.3,"100.447291474","94.297610737",22.2,44.8
"Soroka, Michael",647336,2019,63,34.9,3.2,".112",".178",13.5,0,10.8,"89.043858","89.755702759",36.2,53.5
"Toro, Abraham",647351,2019,89,21.3,10.1,".295",".300",31.7,5,35,"97.660786667","92.830393333",18.3,44.7
"Díaz, Aledmys",649557,2019,247,11.3,10.5,".345",".343",28.2,6.4,34.2,"98.260126413","93.171656739",19.9,45.2
"Urías, Luis",649966,2019,249,22.5,10,".294",".307",30.8,4.4,31.4,"96.821621013","92.47115758",23.6,42.3
"Arraez, Luis",650333,2019,366,7.9,9.8,".360",".334",41.7,2.7,22.8,"94.64459953","91.360227508",7.8,42.2
"Jiménez, Eloy",650391,2019,504,26.6,6,".343",".347",32.4,12.8,47.9,"102.681413214","95.727878512",32.8,49.9
"Torres, Gleyber",650402,2019,604,21.4,7.9,".358",".340",38.2,10.1,36.8,"99.178781179","93.678797352",28,51.8
"Castro, Willi",650489,2019,110,30.9,5.5,".270",".242",35.3,1.5,25,"95.777695152","92.093490303",30.6,54
